0,-0.03333333507180214
1,-0.03999999910593033
2,-0.028333334252238274
3,-0.018333332613110542
4,-0.023333333432674408
5,-0.0016666667070239782
6,-0.011666666716337204
7,-0.004999999888241291
8,-0.009999999776482582
9,-0.013333333656191826
10,-0.0016666667070239782
11,-0.0033333334140479565
12,-0.0016666667070239782
13,-0.0016666667070239782
14,0.0
15,-0.0016666667070239782
16,-0.0016666667070239782
17,-0.006666666828095913
18,-0.006666666828095913
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,-0.0016666667070239782
26,-0.0016666667070239782
27,-0.0033333334140479565
28,-0.0016666667070239782
29,0.0
30,-0.0016666667070239782
31,-0.0016666667070239782
32,-0.004999999888241291
33,-0.004999999888241291
