0,0.06195975840091705
1,0.2745034098625183
2,0.5002433061599731
3,0.6706854701042175
4,0.6009101271629333
5,0.6870116591453552
6,0.725383460521698
7,0.7579630613327026
8,0.8038753867149353
9,0.7659808397293091
10,0.7758845090866089
11,0.7660966515541077
12,0.8538565039634705
13,0.8948509097099304
14,0.9292831420898438
15,0.9505424499511719
16,0.9658295512199402
17,0.9731701016426086
18,0.9800041317939758
19,0.9856382012367249
20,0.9860280156135559
21,0.9886506199836731
22,0.9917548894882202
23,0.9942567348480225
24,0.9930804967880249
25,0.9934519529342651
26,0.9935201406478882
27,0.9935307502746582
28,0.9939733147621155
29,0.9924484491348267
30,0.9941632151603699
31,0.9970762133598328
32,0.9971041083335876
33,0.9964921474456787
34,0.9954367280006409
35,0.9969320297241211
36,0.9968077540397644
37,0.9978485703468323
38,0.996231734752655
39,0.9976239800453186
40,0.9976958632469177
41,0.997724711894989
42,0.9957659840583801
43,0.9938079714775085
44,0.9913555979728699
45,0.99605792760849
46,0.9941039085388184
47,0.9961404204368591
48,0.9969820380210876
49,0.9960176348686218
50,0.9960120320320129
51,0.9952425956726074
52,0.9976504445075989
53,0.9960402250289917
54,0.9960559606552124
55,0.9946988821029663
56,0.9947705268859863
57,0.9956597089767456
58,0.9957939386367798
59,0.9966854453086853
60,0.9955175518989563
61,0.9957054853439331
62,0.996910810470581
63,0.9964962005615234
64,0.9971545934677124
65,0.9957418441772461
66,0.9959928393363953
67,0.9971182346343994
68,0.9933452606201172
69,0.9944613575935364
70,0.9957640767097473
71,0.9957179427146912
72,0.9942165017127991
73,0.9971655011177063
74,0.9963048100471497
75,0.9979578852653503
76,0.9990250468254089
77,0.9988232254981995
78,0.9955042004585266
79,0.9971640706062317
80,0.997538685798645
81,0.9944965243339539
82,0.9946672320365906
83,0.9980779886245728
84,0.9986609220504761
85,0.9980106949806213
86,0.998001754283905
87,0.9992384910583496
88,0.9976229667663574
89,0.9987625479698181
90,0.9987896084785461
91,0.9984959959983826
92,0.9991459846496582
93,0.9966530799865723
94,0.9964335560798645
95,0.9982705116271973
96,0.9983118176460266
97,0.9980391263961792
98,0.9979224801063538
99,0.9976229071617126
