0,2.3469786643981934
1,2.1747801303863525
2,2.0040838718414307
3,2.0945239067077637
4,1.974518060684204
5,1.916152000427246
6,2.057070016860962
7,2.3631160259246826
8,2.1357152462005615
9,2.2584359645843506
10,2.401901960372925
11,2.247875213623047
12,2.210785150527954
13,2.3635988235473633
14,2.3491060733795166
15,2.2460789680480957
16,2.306718111038208
17,2.2986743450164795
18,2.249281167984009
19,2.3464720249176025
20,2.6854729652404785
21,2.5599796772003174
22,2.415480852127075
23,2.245861053466797
24,2.3632190227508545
25,2.3841869831085205
26,2.304720878601074
27,2.6379008293151855
28,2.464895248413086
29,2.966797113418579
30,2.7415030002593994
31,2.6950020790100098
32,2.367877244949341
33,2.3499808311462402
34,2.445305824279785
35,2.772041082382202
36,2.698253870010376
37,2.435508966445923
38,2.306777000427246
39,2.6310579776763916
40,3.7306041717529297
41,2.653313159942627
42,2.6835780143737793
43,2.5553412437438965
44,2.864502191543579
45,2.4395639896392822
46,2.7599549293518066
47,2.338442087173462
48,2.523810863494873
49,2.4902751445770264
50,2.5625932216644287
51,2.5356502532958984
52,2.325777053833008
53,2.5008339881896973
54,2.5078537464141846
55,2.658823013305664
56,2.3857038021087646
57,2.3793179988861084
58,2.401339054107666
59,2.5637569427490234
60,3.085345983505249
61,2.488698720932007
62,2.3542819023132324
63,2.6904938220977783
64,2.511047124862671
65,2.5073490142822266
66,2.479945182800293
67,2.5978498458862305
68,2.547851085662842
69,2.496990919113159
70,2.2937819957733154
71,2.2958920001983643
72,2.379755973815918
73,2.5793850421905518
74,2.3009719848632812
75,2.3316049575805664
76,2.392491102218628
77,2.447801113128662
78,2.6624650955200195
79,2.498305082321167
80,2.7296500205993652
81,2.3738129138946533
82,2.4460530281066895
83,2.355025053024292
84,2.587651014328003
85,2.6252362728118896
86,2.6449029445648193
87,2.385004997253418
88,2.7299318313598633
89,2.4235711097717285
90,2.416100025177002
91,2.395639657974243
92,2.5505948066711426
93,2.716075897216797
94,2.365177869796753
95,2.4532690048217773
96,2.4817779064178467
97,2.5502567291259766
98,2.922921895980835
99,2.6219189167022705
