0,1.596754550933838
1,1.3051360845565796
2,1.0128625631332397
3,0.9122902154922485
4,1.1438449621200562
5,0.706821084022522
6,0.7039010524749756
7,0.7540237903594971
8,0.6425462365150452
9,0.8735264539718628
10,0.9922056794166565
11,1.190201759338379
12,1.215989589691162
13,1.3679065704345703
14,1.283669114112854
15,0.8769885897636414
16,1.0528545379638672
17,0.7507042288780212
18,0.6459593176841736
19,0.49571800231933594
20,0.46079540252685547
21,0.34522008895874023
22,0.35125699639320374
23,0.32223623991012573
24,0.38115018606185913
25,0.5090572834014893
26,0.9829391837120056
27,0.5620896220207214
28,1.1592808961868286
29,0.904453694820404
30,0.6319440603256226
31,0.7067446708679199
32,0.5496184825897217
33,0.36819377541542053
34,0.33736008405685425
35,0.28370383381843567
36,0.24885284900665283
37,0.2533441483974457
38,0.3156220018863678
39,0.3273334503173828
40,0.3423324525356293
41,0.3537333309650421
42,0.35141050815582275
43,0.19961489737033844
44,0.3165254592895508
45,0.23459580540657043
46,0.4010038673877716
47,0.368683785200119
48,0.2181449830532074
49,0.28327029943466187
50,0.4489482045173645
51,0.30717140436172485
52,0.3997293710708618
53,0.7193874716758728
54,0.4524614214897156
55,0.4939536452293396
56,0.45548155903816223
57,0.3936131000518799
58,0.4907839298248291
59,0.7553902864456177
60,0.4694826006889343
61,0.5202447772026062
62,0.2807289958000183
63,0.7971576452255249
64,0.32440945506095886
65,0.7035378217697144
66,0.47544392943382263
67,1.0221894979476929
68,0.7493610978126526
69,0.7681425213813782
70,0.6435927748680115
71,0.4222710430622101
72,0.4310247004032135
73,0.8172133564949036
74,0.43110451102256775
75,0.7137855887413025
76,0.46198341250419617
77,0.4237591326236725
78,0.3376820385456085
79,0.554908275604248
80,0.40219372510910034
81,0.3194166421890259
82,0.4627397060394287
83,0.2610362768173218
84,0.14801163971424103
85,0.2585754096508026
86,0.24147143959999084
87,0.20550636947155
88,0.18014778196811676
89,0.19958968460559845
90,0.16071046888828278
91,0.3008444011211395
92,0.10919224470853806
93,0.1797429472208023
94,0.1755254864692688
95,0.14386102557182312
96,0.10699322819709778
97,0.12148027122020721
98,0.10285225510597229
99,0.15232902765274048
