0,-1.017085075378418
1,-1.0139338970184326
2,-1.0207099914550781
3,-2.008648633956909
4,-1.0134103298187256
5,-1.0049437284469604
6,-1.0077248811721802
7,-1.0100152492523193
8,-1.0026198625564575
9,-1.004446029663086
10,-0.9963553547859192
11,-1.0069607496261597
12,-0.9905129075050354
13,-0.9813820719718933
14,-1.0152158737182617
15,-1.006922721862793
16,-1.0065131187438965
17,-1.0191155672073364
18,-1.0048398971557617
19,-1.0036277770996094
20,-1.0301176309585571
21,-1.016655683517456
22,-1.0254631042480469
23,-1.0135279893875122
24,-1.0132731199264526
25,-1.0160315036773682
26,-1.0091804265975952
27,-1.0149672031402588
28,-1.0061087608337402
29,-1.0255268812179565
30,-1.0053178071975708
31,-1.0091753005981445
32,-1.0074878931045532
33,-1.0154120922088623
34,-1.0133063793182373
35,-1.0045337677001953
36,-1.0185102224349976
37,-1.0139644145965576
38,-1.006767988204956
39,-1.0062541961669922
40,-1.0158746242523193
41,-1.016904592514038
42,-1.0079180002212524
43,-1.0251400470733643
44,-1.0100247859954834
45,-1.0135011672973633
46,-1.008116602897644
47,-1.0016019344329834
48,-1.0227174758911133
49,-1.0232089757919312
50,-1.012305736541748
51,-1.0144189596176147
52,-1.0040619373321533
53,-1.0123801231384277
54,-1.0057172775268555
55,-1.008512258529663
56,-1.018789529800415
57,-1.002746343612671
58,-1.0107370615005493
59,-1.009251356124878
60,-1.0066508054733276
61,-1.0107277631759644
62,-1.0115727186203003
63,-1.003836989402771
64,-1.015800952911377
65,-1.0081206560134888
66,-1.0110704898834229
67,-1.0115692615509033
68,-1.0117990970611572
69,-1.016425371170044
70,-1.008941411972046
71,-0.9984556436538696
72,-1.009458065032959
73,-1.0070900917053223
74,-1.0096287727355957
75,-1.0143177509307861
76,-1.006166934967041
77,-1.000309944152832
78,-1.0077093839645386
79,-1.0120551586151123
80,-1.0115591287612915
81,-1.0121947526931763
82,-1.0159761905670166
83,-0.9998974800109863
84,-1.0165719985961914
85,-1.0102729797363281
86,-1.0175632238388062
87,-1.0099890232086182
88,-1.0133684873580933
89,-1.0180792808532715
90,-1.006735920906067
91,-1.0080180168151855
92,-1.011562705039978
93,-1.0136935710906982
94,-1.0103951692581177
95,-1.0152902603149414
96,-1.0091431140899658
97,-1.0138051509857178
98,-1.0120203495025635
99,-1.0096744298934937
